338,4,1,False,True,True,False
339,3,2,False,True,True,False
340,4,3,False,True,True,False
341,4,4,False,True,True,False
342,1,5,False,True,True,False
343,4,1,False,True,True,False
344,4,2,False,True,True,False
345,3,3,False,True,True,False
346,4,4,False,True,True,False
347,5,5,False,True,True,False
